,sa_5hz,PGA,rot_lin,rot_nlin
44119,0.38896404,0.066787635,0.14434695,0.14434695
44120,3.7124973,0.92754191,0.45636994,0.45636994
44121,10.117244,3.2202327,1.408797,3.00958
44122,0.49606346,0.18000144,0.13143201,0.13143201
44123,17.705107,3.0760277,2.2949042,6.71394
44124,7.5299343,2.5560081,1.184654,1.80484
44125,3.6661859,1.2935428,0.46872519,0.46872519
44126,2.6783628,0.89000059,0.3225973,0.3225973
44127,8.0813253,2.3636148,1.0216068,1.0216068
44128,4.6861276,1.3712954,0.73545441,0.73545441
44129,3.5141272,0.67373918,0.52420251,0.52420251
44130,5.3228101,1.256055,0.58604039,0.58604039
44131,7.2742193,1.5683513,1.1688521,1.69371
44132,0.89342674,0.30912551,0.16917368,0.16917368
44133,9.98991,1.8629447,1.3993031,2.75664
44134,2.1944401,1.4578911,0.20076695,0.20076695
44135,9.9376796,1.7439636,1.0756466,1.33207
44136,3.4230343,0.71945543,0.58907703,0.58907703
44137,5.2039087,1.5941013,0.4579894,0.4579894
44138,0.49108721,0.27629973,0.11082152,0.11082152
44139,4.8602774,1.924562,0.4412554,0.4412554
44140,6.5884095,1.3330843,0.66643816,0.66643816
44141,0.75864265,0.68891612,0.16502747,0.16502747
44142,3.706793,1.2350804,0.44518176,0.44518176
44143,6.6530318,1.5082993,1.0511447,1.19211
44144,14.323576,2.3168062,1.2661901,2.22682
44145,8.313885,2.4955658,1.2148723,1.50376
44146,0.1626567,0.056018438,0.10108167,0.10108167
44147,10.146664,2.2129125,1.2372243,2.01449
44148,3.8896161,1.2399935,0.65960315,0.65960315
44149,0.18970509,0.21194761,0.10121885,0.10121885
44150,10.068795,1.1942925,1.4917559,3.29763
44151,4.4671956,0.84927167,0.53462051,0.53462051
44152,7.5915876,2.5259555,0.76761269,0.76761269
44153,3.9096904,1.8750223,0.46707625,0.46707625
44154,14.996916,3.7669473,1.6533716,3.99982
44155,11.012611,7.2682611,0.71827661,0.71827661
44156,5.6866826,3.8625869,0.45801116,0.45801116
44157,18.535074,3.5807729,2.2655319,6.93085
44158,5.1965477,1.3643248,0.59432377,0.59432377
44159,3.3868373,1.0700689,0.45450375,0.45450375
44160,8.0180867,0.79344469,1.0750003,1.05788
44161,2.3651173,1.2857777,0.29228917,0.29228917
44162,0.62332471,0.80039647,0.12853097,0.12853097
44163,4.9236113,0.79044922,0.70996118,0.70996118
44164,5.2824169,2.1560861,0.75418721,0.75418721
44165,5.4089952,1.0948813,0.5922318,0.5922318
44166,2.6944859,1.5738968,0.25660521,0.25660521
44167,4.419028,1.299394,0.47865665,0.47865665
44168,1.8691625,0.47420195,0.29460067,0.29460067
44169,6.945476,1.413396,0.87537253,0.87537253
44170,1.9115511,0.99377396,0.24419789,0.24419789
44171,13.000951,2.0419393,1.5698122,4.32651
44172,3.2662093,1.7525744,0.5325318,0.5325318
44173,4.5459881,0.93316956,0.66247393,0.66247393
44174,6.3532147,1.7004939,0.91255625,0.91255625
44175,2.4073227,0.65975276,0.28393302,0.28393302
44176,1.0378551,0.35133231,0.16224242,0.16224242
44177,24.895294,7.0703997,3.5996788,8.05377
44178,1.9613908,0.70463807,0.38617195,0.38617195
44179,6.427596,1.464207,0.86271003,0.86271003
44180,1.4001811,0.77590593,0.25269499,0.25269499
44181,0.28850076,0.074131575,0.11563634,0.11563634
44182,0.63881516,0.18201469,0.18340547,0.18340547
44183,2.9782279,1.2250489,0.39031842,0.39031842
44184,2.521507,0.59484451,0.28386487,0.28386487
44185,1.8994187,0.7362502,0.2818869,0.2818869
44186,9.637213,1.9455032,0.97374536,0.97374536
44187,0.5842958,0.16460099,0.14378705,0.14378705
44188,4.0841998,1.7769971,0.51914095,0.51914095
44189,13.722038,4.3329953,1.7860265,5.53252
44190,1.7458605,0.51871359,0.26739128,0.26739128
44191,1.8794775,0.60817332,0.36599822,0.36599822
44192,6.3992567,1.7069757,0.73856127,0.73856127
44193,2.9225889,0.97476024,0.38867075,0.38867075
44194,2.8455264,1.1700316,0.47212099,0.47212099
44195,3.6622727,1.2619751,0.40472932,0.40472932
44196,27.289575,4.4171238,3.6953744,8.22008
44197,6.9092323,1.5504121,0.62387755,0.62387755
44198,7.536269,1.3805125,1.3652387,1.6728
44199,7.7253044,0.67464081,1.1195008,1.57106
44200,13.658677,2.6945542,1.9907742,6.35297
44201,7.9795822,1.1837254,1.1448434,1.6797
44202,11.614302,3.1333551,1.290138,2.53549
44203,0.48481857,0.15191653,0.13647552,0.13647552
44204,1.7610818,0.43033076,0.29405423,0.29405423
44205,0.6546901,1.1369299,0.11513961,0.11513961
44206,2.9588882,0.89223479,0.482784,0.482784
44207,9.9848947,4.0871851,0.96590101,0.96590101
44208,1.3982685,0.2061985,0.30031531,0.30031531
44209,0.19984272,0.043790808,0.11299071,0.11299071
44210,11.952167,1.649776,1.360681,2.54446
44211,0.58318625,0.28340306,0.15887898,0.15887898
44212,8.9311898,1.3497761,1.3349947,2.60235
44213,4.8516602,0.93000572,0.8411147,0.8411147
44214,2.6143361,0.71868685,0.3213496,0.3213496
44215,5.6071596,0.78123691,0.71613805,0.71613805
44216,1.1192144,0.21489549,0.21878615,0.21878615
44217,0.79604751,0.50193924,0.13960484,0.13960484
44218,16.046652,1.9462651,2.4030851,6.86491
44219,6.1399048,2.5186294,0.59708407,0.59708407
44220,1.406161,0.39967389,0.24875134,0.24875134
44221,12.536332,2.4028359,2.0387652,5.47946
44222,5.4358055,1.7462533,0.54186919,0.54186919
44223,4.7703049,1.4093365,0.55067478,0.55067478
44224,4.0643023,0.47156516,0.66203003,0.66203003
44225,4.0672752,0.6473638,0.76644409,0.76644409
44226,0.00010096277,2.7325548e-05,0.079800091,0.079800091
44227,13.086029,1.9282358,1.6647282,5.41667
44228,2.8812156,0.60585456,0.53353732,0.53353732
44229,2.9929448,0.99608198,0.50238964,0.50238964
44230,1.5084676,0.44480226,0.25833841,0.25833841
44231,13.553936,2.4123135,1.8014503,5.403
44232,9.4235153,1.3991736,1.4558272,3.45478
44233,17.083943,6.1548252,2.5876231,6.562
44234,2.6651997,1.2208474,0.29430574,0.29430574
44235,11.383591,4.6604183,0.72901674,0.72901674
44236,2.3997688,1.3745278,0.33842521,0.33842521
44237,2.7862907,0.61577672,0.47129773,0.47129773
44238,14.792111,3.0741771,2.2456991,6.96261
44239,14.59784,1.4297026,2.0632296,6.41594
44240,6.2937661,1.1196094,0.89352162,0.89352162
44241,3.6457075,1.3870821,0.42439467,0.42439467
44242,25.009604,3.9564497,2.8987589,7.51483
44243,0.097130097,0.1465674,0.091281138,0.091281138
44244,6.2898999,1.7906967,0.65220505,0.65220505
44245,2.8385297,1.1425606,0.43305212,0.43305212
44246,0.19497648,0.12776552,0.10193896,0.10193896
44247,2.4206207,0.66585106,0.40270443,0.40270443
44248,10.708264,1.5348401,1.2561778,2.37757
44249,0.80979566,1.0493829,0.17579588,0.17579588
44250,2.3047548,0.65007182,0.30617584,0.30617584
44251,23.307736,6.0629175,3.2181198,7.50373
44252,15.912995,1.9284797,2.1934694,6.22834
44253,1.7303323,1.6288185,0.30524638,0.30524638
44254,3.3159705,1.7011752,0.49243012,0.49243012
44255,1.2527129,0.40398844,0.25992091,0.25992091
44256,2.4925023,0.80404319,0.36901465,0.36901465
44257,3.1361273,0.81887125,0.33612125,0.33612125
44258,10.588961,2.6694271,1.4486635,3.34725
44259,1.2690177,0.3167312,0.2623756,0.2623756
44260,13.697875,1.5127466,2.0282912,6.80458
44261,8.235642,1.3493121,0.7756866,0.7756866
44262,2.4205578,0.53746732,0.41660156,0.41660156
44263,9.4121434,2.0278371,1.1045178,1.33309
44264,3.3444765,1.2563814,0.40396877,0.40396877
44265,8.0179869,1.9028621,1.4580917,2.73616
44266,1.3383835,0.5425548,0.22840097,0.22840097
44267,5.6876963,1.8967841,0.64152221,0.64152221
44268,2.888995,1.0255741,0.41835607,0.41835607
44269,2.6851117,0.61040416,0.46335245,0.46335245
44270,0.022802854,0.045900744,0.082804132,0.082804132
44271,4.8984248,1.0610577,0.79688803,0.79688803
44272,4.021497,0.59304762,0.7200399,0.7200399
44273,6.5711836,1.4967304,0.86599265,0.86599265
44274,10.802852,1.7999799,1.7251351,4.24629
44275,3.1486531,1.0057503,0.3987344,0.3987344
44276,13.968486,4.7654755,1.5857011,3.65498
44277,4.37256,0.72551887,0.47006853,0.47006853
44278,4.0061856,1.3560666,0.40805841,0.40805841
44279,7.7633163,1.211425,1.1905394,1.83046
44280,30.0159,3.4473341,4.3107806,8.83543
44281,3.1881235,1.5010602,0.37595677,0.37595677
44282,2.6901958,0.9639038,0.2475001,0.2475001
44283,1.8439211,0.37426374,0.26418527,0.26418527
44284,11.883204,3.2132653,1.2551551,2.93816
44285,4.9089073,1.5988728,0.78530339,0.78530339
44286,5.4597093,1.5610865,0.39645534,0.39645534
44287,2.8685912,0.43730915,0.46542437,0.46542437
44288,5.2016163,1.2334588,0.84516535,0.84516535
44289,17.993488,2.1788698,2.3524556,6.66525
44290,1.3571051,0.59762765,0.21022354,0.21022354
44291,1.362563,0.67403843,0.25419597,0.25419597
44292,1.6843004,0.72952416,0.24738375,0.24738375
44293,0.7426965,0.16523831,0.17809111,0.17809111
44294,8.1582135,1.9859651,0.99912487,0.99912487
44295,1.0609778,0.38172401,0.19910225,0.19910225
44296,8.4454353,1.4001494,1.2920552,2.39129
44297,0.28004561,0.091067561,0.11362222,0.11362222
44298,4.1437592,1.3372221,0.59173991,0.59173991
44299,1.0449967,0.31442018,0.18271628,0.18271628
44300,0.47973965,0.21276894,0.14314826,0.14314826
44301,5.3990691,1.637434,0.70780187,0.70780187
44302,7.3439129,2.723201,0.73203597,0.73203597
44303,0.96676349,0.50059571,0.15004859,0.15004859
44304,1.9061247,0.51228624,0.2873123,0.2873123
44305,13.881988,2.1594005,2.224311,4.70227
44306,5.3824911,1.526839,0.37223331,0.37223331
44307,3.263558,1.4926911,0.58061875,0.58061875
44308,20.098838,6.686534,1.872152,5.22753
44309,1.5871587,0.87878183,0.21191476,0.21191476
44310,23.299337,4.0657787,2.1524587,6.49298
44311,5.835633,0.73033748,0.79436493,0.79436493
44312,0.24036866,0.48891437,0.09505862,0.09505862
44313,10.420076,1.6188742,1.4798808,3.18145
44314,3.0756889,1.1374923,0.39024134,0.39024134
44315,9.210182,1.9537634,1.4375647,3.19504
44316,7.0687511,4.3412628,0.99893505,0.99893505
44317,4.677842,1.23393,0.46958503,0.46958503
44318,2.1311315,1.1690262,0.15501721,0.15501721
44319,2.1391859,1.0247852,0.35787788,0.35787788
44320,2.1894225,0.89506078,0.3324137,0.3324137
44321,23.888402,4.1459997,3.3460195,7.28116
44322,5.951355,1.8696318,0.74339888,0.74339888
44323,8.4621085,2.5880143,0.74226638,0.74226638
44324,1.7728689,0.47600702,0.34671605,0.34671605
44325,5.5995103,3.0983742,0.75996896,0.75996896
44326,6.3579866,1.5093347,0.96911545,0.96911545
44327,5.5800051,0.63978152,0.95397234,0.95397234
44328,3.4162903,0.50625415,0.59771068,0.59771068
44329,6.942356,4.0682223,0.58763718,0.58763718
44330,4.9179161,2.1813287,0.30706885,0.30706885
44331,0.54608489,0.19766837,0.14808844,0.14808844
44332,17.177786,3.1712547,2.2438228,7.47541
44333,0.079159853,0.047463578,0.088717391,0.088717391
44334,3.7028205,0.54452845,0.46703173,0.46703173
44335,2.1170389,0.60962504,0.34197584,0.34197584
44336,7.9915693,1.4205711,1.1632942,1.89504
44337,3.2164935,1.4226952,0.43302967,0.43302967
44338,0.72613008,0.4137335,0.12655095,0.12655095
44339,13.335122,5.0475118,1.7526512,5.13628
44340,3.9059822,1.309878,0.55255822,0.55255822
44341,2.4522699,0.81237764,0.31635897,0.31635897
44342,6.5589354,2.0095189,0.73329491,0.73329491
44343,3.9095637,1.2668204,0.53945779,0.53945779
44344,11.263026,2.4709811,1.8058268,5.19271
44345,17.752699,3.2166751,2.1132,5.74227
44346,4.2719593,1.7126155,0.31573601,0.31573601
44347,6.588231,4.6703524,0.71814311,0.71814311
44348,3.3581157,0.93691395,0.4302219,0.4302219
44349,9.1049738,1.3609183,0.87204215,0.87204215
44350,2.0541047,0.83681402,0.19637017,0.19637017
44351,6.9830298,0.95301943,0.8980077,0.8980077
44352,9.4661707,0.88081783,1.5352474,4.18978
44353,2.6552337,0.66079055,0.41068128,0.41068128
44354,3.7716853,2.23175,0.47373665,0.47373665
44355,1.7264779,0.76710712,0.25221347,0.25221347
44356,10.816029,2.122781,1.1590047,1.79914
44357,7.990608,2.3797178,0.88183974,0.88183974
44358,4.3494987,2.4043483,0.27287637,0.27287637
44359,0.010503599,0.012255262,0.081300421,0.081300421
44360,2.1188252,0.37503415,0.36475851,0.36475851
44361,3.5733325,1.1316583,0.55180215,0.55180215
44362,6.8408834,2.1008681,0.98600972,0.98600972
44363,3.5246943,2.5000019,0.39999646,0.39999646
44364,4.5877376,1.2296617,0.60436983,0.60436983
44365,4.811298,2.5988248,0.76384622,0.76384622
44366,2.8320296,0.93820133,0.50417835,0.50417835
44367,2.2457266,0.57902478,0.26211974,0.26211974
44368,8.3166602,0.96644805,0.7988965,0.7988965
44369,15.528868,3.5387672,2.5092425,7.40207
44370,1.1479121,0.86054202,0.23325252,0.23325252
44371,20.38605,2.5376745,2.7346786,7.20948
44372,1.9995905,0.60433848,0.34146885,0.34146885
44373,3.7221603,1.6919719,0.36277962,0.36277962
44374,9.9118754,3.1263203,1.1121698,1.33892
44375,1.1050497,0.64555064,0.22356917,0.22356917
44376,1.0986887,0.48711742,0.17628147,0.17628147
44377,0.63731475,0.12753145,0.15893339,0.15893339
44378,5.4501328,1.2813032,0.94391694,0.94391694
44379,1.4325312,0.29905478,0.29645798,0.29645798
44380,0.99211455,0.41483821,0.17656613,0.17656613
44381,6.2972199,1.9285822,1.001336,1.001336
44382,6.1767844,4.0038645,0.90453464,0.90453464
44383,3.6957104,1.0024772,0.59192412,0.59192412
44384,3.6950804,2.0747718,0.40145463,0.40145463
44385,0.33257476,0.26045858,0.11194825,0.11194825
44386,8.2075663,1.0282775,1.0977751,1.22821
44387,5.856368,1.4499408,0.74997279,0.74997279
44388,4.5479884,1.4183001,0.6843318,0.6843318
44389,0.10462386,0.0378934,0.092436776,0.092436776
44390,0.83770826,0.29032769,0.20074171,0.20074171
44391,5.3856727,0.98375029,0.71281038,0.71281038
44392,0.94113124,0.51320779,0.18948932,0.18948932
44393,8.6325428,1.1375355,1.2102582,1.9993
44394,7.9272828,3.3974331,0.73041377,0.73041377
44395,0.94490879,0.53027448,0.21076171,0.21076171
44396,1.3841044,0.54079111,0.2469122,0.2469122
44397,0.87357756,0.43928609,0.18785549,0.18785549
44398,14.28565,2.2108832,1.9430404,5.85573
44399,6.5756346,1.7028478,0.9776341,0.9776341
44400,1.3495581,0.28370081,0.25504007,0.25504007
44401,0.76883406,0.62048239,0.11415575,0.11415575
44402,2.660559,0.49450397,0.42937324,0.42937324
44403,1.7452019,0.58244991,0.29118682,0.29118682
44404,4.5170273,0.86955082,0.51869254,0.51869254
44405,4.7962016,0.85580094,0.6135011,0.6135011
44406,29.827237,6.9073017,4.9550151,7.98713
44407,2.4471465,0.64830891,0.34607873,0.34607873
44408,2.6628296,0.34172139,0.35282268,0.35282268
44409,8.6599079,1.6418335,1.3185973,2.44761
44410,0.50724772,0.26591662,0.15195082,0.15195082
44411,2.6508277,0.97756879,0.426108,0.426108
44412,17.772409,4.0569572,2.9510497,7.2101
44413,1.2068999,0.15621786,0.26686118,0.26686118
44414,5.7849499,1.402608,0.97699197,0.97699197
44415,2.4927377,0.43418584,0.43371556,0.43371556
44416,2.7025447,1.1719925,0.32242743,0.32242743
44417,2.0573666,0.85093409,0.22511644,0.22511644
44418,5.2609815,0.84278469,0.68645631,0.68645631
44419,7.4386715,1.2242276,0.77191726,0.77191726
44420,1.0855353,0.88928462,0.21274435,0.21274435
44421,5.5172332,3.2669171,0.49447911,0.49447911
44422,0.33191692,0.18844845,0.11705274,0.11705274
44423,3.329965,0.91553225,0.43724417,0.43724417
44424,1.7127504,1.1904416,0.29884567,0.29884567
44425,19.35441,3.5877022,2.4230811,7.20197
44426,3.459385,1.1408889,0.49470278,0.49470278
44427,16.068606,1.9269976,1.9981706,6.51904
44428,2.7955565,0.73302471,0.43003393,0.43003393
44429,4.8655103,0.57728383,0.69257966,0.69257966
44430,10.09902,2.3801876,1.5401362,4.27006
44431,5.6592906,1.2121381,1.0250542,1.0250542
44432,0.021340024,0.043192944,0.082796263,0.082796263
44433,3.8630604,1.0573256,0.52745045,0.52745045
44434,21.715148,6.5259383,2.2979828,4.95626
44435,3.5517894,2.1329156,0.62552397,0.62552397
44436,7.1820132,2.1844934,0.93677873,0.93677873
44437,3.9298118,1.9078568,0.40008494,0.40008494
44438,3.4782544,1.6990701,0.4709646,0.4709646
44439,7.253981,3.6234046,0.54360759,0.54360759
44440,4.2711348,3.574574,0.70451449,0.70451449
44441,0.54776508,0.19893498,0.14435058,0.14435058
44442,6.3759474,1.6147188,1.0715046,1.24291
44443,3.3729234,0.95078089,0.50323305,0.50323305
44444,1.2930338,0.2772668,0.24601611,0.24601611
44445,7.968572,0.93444598,1.2133489,1.9476
44446,4.9551084,2.1066845,0.73948048,0.73948048
44447,12.42736,1.5903366,1.902495,6.3883
44448,10.909604,3.7049987,0.68148551,0.68148551
44449,6.7108774,2.7348086,1.0062917,1.0062917
44450,9.1473706,1.3566507,1.2922518,2.36957
44451,5.6691772,1.1231615,0.80909412,0.80909412
44452,6.4562717,0.851792,0.82204834,0.82204834
44453,1.4739294,0.39444036,0.23306384,0.23306384
44454,1.8599588,0.6306995,0.29765728,0.29765728
44455,0.42958936,0.24048475,0.10021213,0.10021213
44456,7.6020908,1.5629332,1.1099617,1.42688
44457,6.7720057,0.83227313,1.0428296,1.19144
44458,11.527559,2.1168597,1.4124221,1.31909
44459,1.7801143,0.37678361,0.38217967,0.38217967
44460,12.054387,3.2791198,1.6417398,4.68451
44461,1.9728753,0.93379742,0.29515164,0.29515164
44462,2.4456145,0.99454759,0.4121639,0.4121639
44463,2.956657,2.6492919,0.1901365,0.1901365
44464,5.0552101,0.63092826,0.8847305,0.8847305
44465,8.1795619,1.5946997,1.2942527,0.803283
44466,2.4367962,0.52922992,0.30337484,0.30337484
44467,2.6609789,1.311051,0.32472275,0.32472275
44468,0.88173032,0.26626922,0.19338247,0.19338247
44469,4.32401,0.90966429,0.68233883,0.68233883
44470,10.534043,4.1501734,1.2574636,0.982018
44471,1.4792711,0.30124318,0.28695049,0.28695049
44472,13.901193,4.3338952,2.4258165,6.89964
44473,2.6629158,0.95104939,0.32074709,0.32074709
44474,3.4756103,1.0863173,0.38178302,0.38178302
44475,1.0623911,0.44838606,0.21966839,0.21966839
44476,9.6945374,1.3649782,1.1497372,1.67753
44477,0.46146691,0.084498106,0.14916579,0.14916579
44478,0.35126978,0.10193248,0.12590427,0.12590427
44479,2.2649599,0.98678614,0.31038534,0.31038534
44480,16.076319,3.4862919,1.8979936,4.78371
44481,29.839019,4.4573676,3.7064044,8.56996
44482,4.5587071,2.5283988,0.71885271,0.71885271
44483,2.2502579,0.38817338,0.33179262,0.33179262
44484,2.3056646,0.50160379,0.36843598,0.36843598
44485,4.3347495,1.4452736,0.37672616,0.37672616
44486,4.1340484,0.81971601,0.37191108,0.37191108
44487,1.7212121,0.56140711,0.25175604,0.25175604
44488,6.502625,2.0834836,0.93985035,0.93985035
44489,1.4514362,0.46778353,0.24071365,0.24071365
44490,3.8623832,1.7936537,0.50610554,0.50610554
44491,2.057621,1.4799941,0.29800471,0.29800471
44492,9.9132245,2.2624574,1.3110159,2.58124
44493,0.44514869,0.30034589,0.13704701,0.13704701
44494,4.610236,2.1985001,0.31560687,0.31560687
44495,2.1240077,0.80420454,0.24289929,0.24289929
44496,16.60332,3.3785108,2.0832718,6.48757
44497,8.8009229,2.4579663,1.0531285,1.18938
44498,6.2445002,1.197477,0.70699383,0.70699383
44499,7.2764895,3.3054584,0.58824733,0.58824733
44500,10.722462,1.9363409,1.3414443,2.62047
44501,9.1305589,2.0767296,1.1567104,1.64529
44502,7.7114093,1.7214346,1.0812454,0.541332
44503,1.7086976,0.66646746,0.2903807,0.2903807
44504,7.1345202,1.5714322,0.85975245,0.85975245
44505,1.3399931,0.47109032,0.24628698,0.24628698
44506,0.76268742,0.3592383,0.17419624,0.17419624
44507,1.6810631,0.56967002,0.21182879,0.21182879
44508,2.4170288,1.1412358,0.35489944,0.35489944
44509,2.9117921,1.0359739,0.35413557,0.35413557
44510,3.4870367,0.71063797,0.37620605,0.37620605
44511,3.4071116,0.88889441,0.46603733,0.46603733
44512,2.3592481,0.94513102,0.4383421,0.4383421
44513,5.6666275,1.3226001,0.60426704,0.60426704
44514,5.6967366,1.1403455,0.67168627,0.67168627
44515,4.5658861,1.1745737,0.71187433,0.71187433
44516,2.9693483,1.6906251,0.27399986,0.27399986
44517,1.0197794,0.24090147,0.21451103,0.21451103
44518,9.1342122,2.8043467,1.147541,1.66128
44519,9.9588236,2.2680382,1.1458981,1.73882
44520,4.864387,2.1306483,0.31485549,0.31485549
44521,1.7085888,0.72968392,0.266454,0.266454
44522,0.8536185,0.27646994,0.20738758,0.20738758
44523,0.06917031,0.028371717,0.085674863,0.085674863
44524,6.2139287,0.82424007,0.7600014,0.7600014
44525,9.7571743,3.3680464,1.6078414,4.65991
44526,6.449246,1.3149544,0.97331016,0.97331016
44527,23.757596,4.8683042,3.1478478,6.14347
44528,11.335149,1.6379813,1.2940496,2.30799
44529,0.34484208,0.20167956,0.11242203,0.11242203
44530,21.249869,4.7444251,1.758742,5.50061
44531,1.8772119,0.29388892,0.38085885,0.38085885
44532,2.60693,1.011064,0.4991141,0.4991141
44533,7.5441119,2.6083567,0.79164579,0.79164579
44534,7.8082481,1.2620565,1.1245994,1.58307
44535,2.5670842,1.4401006,0.27521572,0.27521572
44536,0.70596319,0.26530048,0.15841565,0.15841565
44537,2.0737214,0.84850142,0.30909783,0.30909783
44538,4.296597,0.90276404,0.69712111,0.69712111
44539,3.2054068,0.92601487,0.51087111,0.51087111
44540,1.610903,0.56655209,0.24403054,0.24403054
44541,0.89977862,0.35424248,0.21645147,0.21645147
44542,1.3081522,0.23467938,0.22796957,0.22796957
44543,1.506191,0.87554965,0.30564095,0.30564095
44544,2.0896378,2.3416498,0.40394487,0.40394487
44545,2.0446653,2.0640198,0.20010317,0.20010317
44546,16.870036,4.1148696,1.5523809,4.09723
44547,7.9110507,1.5965827,1.0161942,1.0161942
44548,4.4115082,1.2499087,0.61383981,0.61383981
44549,4.1635169,1.6528693,0.45411863,0.45411863
44550,2.3662045,0.65756864,0.43982011,0.43982011
44551,0.82014275,0.2148673,0.19575494,0.19575494
44552,0.268805,0.3263339,0.10948848,0.10948848
44553,0.48600171,0.20912923,0.14222385,0.14222385
44554,4.819293,1.3491782,0.79813527,0.79813527
44555,15.016407,3.9843161,1.6378501,5.68726
44556,2.8529807,1.0749496,0.33747325,0.33747325
44557,8.1913073,1.6481483,0.97772348,0.97772348
44558,2.0797361,0.71245199,0.28895701,0.28895701
44559,4.4185674,0.52034712,0.74638088,0.74638088
44560,1.277994,1.0005947,0.20903293,0.20903293
44561,7.6229571,1.1295009,1.1710017,1.73215
44562,4.3677408,2.5190959,0.64488498,0.64488498
44563,5.1438427,2.2127207,0.42925352,0.42925352
44564,7.6122708,1.970072,0.67166839,0.67166839
44565,2.7814026,0.82206141,0.3073426,0.3073426
44566,16.764092,5.6596048,1.3310223,2.92919
44567,5.7881844,1.0647278,0.65623485,0.65623485
44568,2.3038402,0.91654093,0.39621864,0.39621864
44569,4.1714702,2.6648076,0.53851772,0.53851772
44570,3.6349973,1.2327463,0.41077809,0.41077809
44571,10.072462,2.7648081,1.5907776,4.5946
44572,10.128696,1.6342819,1.4430995,3.45179
44573,4.2922526,1.2583283,0.3696644,0.3696644
44574,7.0458056,3.160308,1.0724577,1.29911
44575,2.2794127,1.1395599,0.33328781,0.33328781
44576,4.5139537,1.0158232,0.41661867,0.41661867
44577,9.6132547,2.9503503,0.82630946,0.82630946
44578,3.9454448,1.3261327,0.54434235,0.54434235
44579,1.8229579,0.64966252,0.30980669,0.30980669
44580,7.8562966,2.2564104,1.1512557,1.56828
44581,1.3607242,0.47702989,0.20110549,0.20110549
44582,4.234084,0.76739539,0.66072532,0.66072532
44583,2.8103604,0.80578786,0.39800909,0.39800909
44584,18.637275,2.7939994,3.1975934,8.22912
44585,1.8646192,0.46766717,0.27548667,0.27548667
44586,4.7884158,1.7426538,0.51256577,0.51256577
44587,19.439789,2.8224313,2.1433822,6.12171
44588,0.69760593,0.30770531,0.16432044,0.16432044
44589,20.242411,4.4097222,2.0751407,6.48216
44590,10.982737,2.1676634,1.3175154,2.49724
44591,4.3261807,1.1591855,0.50961364,0.50961364
44592,24.930295,6.0886315,3.5063669,4.63702
44593,7.6881474,1.0893317,0.9585513,0.9585513
44594,4.5059321,0.95702669,0.82714931,0.82714931
44595,4.0538115,3.0703959,0.39295598,0.39295598
44596,7.1922544,0.67884625,1.134768,0.301809
44597,6.6330734,1.2858612,0.81690658,0.81690658
44598,3.4443387,0.7379442,0.48614977,0.48614977
44599,0.32843548,0.16021457,0.1207421,0.1207421
44600,4.5116308,0.89371872,0.70365321,0.70365321
44601,6.8521467,1.0809417,1.1415921,1.29218
44602,8.0384615,3.7378419,1.1037145,1.40761
44603,9.331377,1.9070571,0.93140645,0.93140645
44604,17.543919,6.0183985,2.3005867,6.05072
44605,4.3593452,1.4300889,0.67954692,0.67954692
44606,3.3728608,0.85606564,0.58778712,0.58778712
44607,3.7644679,1.5015826,0.38644788,0.38644788
44608,6.9077337,1.0118831,0.94015506,0.94015506
44609,1.2197817,0.33154641,0.1993382,0.1993382
44610,12.508397,6.2807865,0.75015023,0.75015023
44611,1.856086,0.71865903,0.21530081,0.21530081
44612,10.452192,2.3401621,1.2851355,2.37267
44613,23.458025,5.902145,2.5325561,5.94253
44614,2.0923039,0.63483952,0.35374527,0.35374527
44615,7.9216622,1.270732,1.0658818,0.657905
44616,2.485264,1.5151822,0.23344868,0.23344868
44617,5.0781222,2.5906665,0.33054934,0.33054934
44618,2.5525437,1.3781658,0.320282,0.320282
44619,10.622092,2.139044,1.0234235,1.0234235
44620,10.695958,2.2795819,1.0853065,1.37321
44621,33.104499,4.8549447,3.3766099,8.45511
44622,7.5646994,1.5535297,0.80074637,0.80074637
44623,3.9236936,1.7786946,0.56260898,0.56260898
44624,8.8847769,2.562035,1.4126786,2.9085
44625,4.6167855,3.1341056,0.76466469,0.76466469
44626,6.3199618,0.97085073,0.91891294,0.91891294
44627,3.312516,0.93499526,0.3007611,0.3007611
44628,9.2004248,1.1913958,1.5255283,4.19153
44629,2.6049979,0.85513527,0.34667056,0.34667056
44630,0.36410354,0.097953548,0.12533429,0.12533429
44631,2.6146129,1.946594,0.21854945,0.21854945
44632,1.6410386,0.83035436,0.26640846,0.26640846
44633,0.55444412,0.143719,0.14762865,0.14762865
44634,5.0171972,1.1910749,0.79881311,0.79881311
44635,0.52810229,0.21094691,0.13847601,0.13847601
44636,0.062923161,0.026412367,0.085007317,0.085007317
44637,9.889493,1.8641649,1.1287011,1.62633
44638,1.7408673,0.61348561,0.27475408,0.27475408
44639,1.6271902,1.093299,0.18128787,0.18128787
44640,6.8947614,1.1035093,0.84557929,0.84557929
44641,15.22838,2.0918125,1.8261673,4.54842
44642,2.3270203,0.58510267,0.34106016,0.34106016
44643,4.4619078,0.76905125,0.74480894,0.74480894
44644,0.93441196,0.3350374,0.17998232,0.17998232
44645,1.9531117,0.65972682,0.28553193,0.28553193
44646,1.8990819,0.26840762,0.43035905,0.43035905
44647,5.3901917,1.8672857,0.82248701,0.82248701
